_id/$oid,name,symbol,contractAddress,chain/$oid,logo,decimal,financialData/price,financialData/volume24h,financialData/volumeChange24h,financialData/percentChange1h,financialData/percentChange24h,financialData/percentChange7d,financialData/percentChange30d,financialData/percentChange60d,financialData/percentChange90d,financialData/marketCap,financialData/marketCapDominance,financialData/fullyDilutedMarketCap,financialData/lastUpdated/$date,live,createdAt/$date,updatedAt/$date,__v
623fc42817f99988906aa32d,Jarvis Network,JRT,0x8a9c67fee641579deba04928c4bc45f66e26343a,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/5187.png,18,0.03927096230544664,236758.4703864,-15.2086,-0.34983559,2.95844601,-6.19614023,-18.06219023,-23.77671261,-30.83169924,1139088.8275503018,0,8869799.29,2022-03-27T01:54:00Z,false,2022-03-27T01:55:52.526Z,2022-03-27T01:55:52.526Z,0
623fc42b17f99988906aa330,Perpetual Protocol,PERP,0xbc396689893d065f41bc2c6ecbee5e0085233447,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/6950.png,18,4.880325149412461,24221570.83080232,-9.6493,-0.15105543,1.1525427,18.59872707,0.00070782,-16.31042207,-48.76528438,363462215.502493,0.018,732048772.41,2022-03-27T01:54:00Z,false,2022-03-27T01:55:55.324Z,2022-03-27T01:55:55.324Z,0
623fc42d17f99988906aa333,Burp,BURP,0x33f391f4c4fe802b70b77ae37670037a92114a7c,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/10713.png,18,0.0262569722746354,79232.91633868,-74.5227,0.15867854,-2.69166721,-1.53524512,2.80429388,1.42688788,-53.53828627,0,0,13128486.14,2022-03-27T01:54:00Z,false,2022-03-27T01:55:57.622Z,2022-03-27T01:55:57.622Z,0
623fc43517f99988906aa337,EnterDAO,ENTR,0xd779eea9936b4e323cddff2529eb6f13d0a4d66e,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/12228.png,18,0.2948269138101812,91460.03617596,-32.4955,-0.25211199,-5.48447764,-32.80392687,-46.3131795,-63.13230733,-63.50345361,0,0,29482691.38,2022-03-27T01:54:00Z,false,2022-03-27T01:56:05.190Z,2022-03-27T01:56:05.190Z,0
623fc43917f99988906aa33c,Tempus,TEMP,0xA36FDBBAE3c9d55a1d67EE5821d53B50B63A1aB9,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/14089.png,18,0.11901942701722745,94797.71344108,-5.3886,-0.05099483,2.60754585,1.62123897,0.158484,-4.58055575,-32.47266553,0,0,119019427.02,2022-03-27T01:54:00Z,false,2022-03-27T01:56:09.196Z,2022-03-27T01:56:09.196Z,0
623fc43b17f99988906aa33f,Kleros,PNK,0x93ed3fbe21207ec2e8f2d3c3de6e058cb73bc04d,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/3581.png,18,0.08998261070665586,483692.61513568,-35.2768,0.37172148,0.93089735,6.25299908,18.02330317,14.32592209,-19.7543651,56015007.76902677,0.0028,68803107.04,2022-03-27T01:54:00Z,false,2022-03-27T01:56:11.459Z,2022-03-27T01:56:11.459Z,0
623fc43d17f99988906aa342,Decentral Games,DG,0x4b520c812e8430659fc9f12f6d0c39026c83588d,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/15478.png,18,0.332141427733235,1092030.14130738,20.0652,0.14375874,-0.965231,-6.43953722,-0.97663471,6.24748927,-10.64148692,155687768.57365626,0,332141427.73,2022-03-27T01:54:00Z,false,2022-03-27T01:56:13.178Z,2022-03-27T01:56:13.178Z,0
623fc44017f99988906aa345,Flesh Token,FLESH,0x25d4BFeeaE3360E68C466c65A5E8f8D5CEBc5093,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/14474.png,18,0.004965339109780714,0,0,0.26898009,1.53727161,13.2721002,63.88898299,-37.68564993,-84.2441054,0,0,2923740.63,2022-03-27T01:55:00Z,false,2022-03-27T01:56:16.158Z,2022-03-27T01:56:16.158Z,0
623fc44217f99988906aa348,ParaSwap,PSP,0xcafe001067cdef266afb7eb5a286dcfd277f3de5,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/14534.png,18,0.15023775038255346,887469.25440595,19.2578,-0.04084035,20.61986807,104.37175727,43.53075979,-0.36784443,-67.3508549,10950979.863134705,0,300475500.77,2022-03-27T01:55:00Z,false,2022-03-27T01:56:18.411Z,2022-03-27T01:56:18.411Z,0
623fc44417f99988906aa34b,LeagueDAO,LEAG,0x7b39917f9562c8bc83c7a6c2950ff571375d505d,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/14131.png,18,0.006977692028370086,8450.69135283,13.4647,-0.0041249,-2.9653991,-19.23186284,-50.75750158,-62.41091876,-73.20438052,0,0,6977692.03,2022-03-27T01:55:00Z,false,2022-03-27T01:56:20.147Z,2022-03-27T01:56:20.147Z,0
623fc44617f99988906aa34e,PieDAO DOUGH v2,DOUGH,0xad32A8e6220741182940c5aBF610bDE99E737b2D,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/7284.png,18,0.24104929270968886,125645.34167554,-9.5619,0.14807004,9.47681782,15.05627734,14.1515564,4.50653546,-46.39499309,3563346.2762813806,0,21010337.6,2022-03-27T01:55:00Z,false,2022-03-27T01:56:22.186Z,2022-03-27T01:56:22.186Z,0
623fc44817f99988906aa351,Unlock Protocol,UDT,0x90de74265a416e1393a450752175aed98fe11517,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/9364.png,18,41.3793184884962,25101.46132266,-17.1656,0.28531148,-7.34528717,-0.89935287,-17.11721672,-36.52383837,-51.44337611,0,0,41379318.49,2022-03-27T01:55:00Z,false,2022-03-27T01:56:24.261Z,2022-03-27T01:56:24.261Z,0
623fc44e17f99988906aa356,Float Protocol (Bank),BANK,0x24a6a37576377f63f194caa5f518a60f45b42921,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/8612.png,18,20.370533609549796,117804.11672552,-7.0791,1.17675823,-0.09333503,7.30327888,7.2463042,-14.32048842,-73.26007206,3044495.807296435,0,3675850.71,2022-03-27T01:55:00Z,false,2022-03-27T01:56:30.062Z,2022-03-27T01:56:30.062Z,0
623fc44f17f99988906aa359,SpookySwap,BOO,0x55af5865807b196bd0197e0902746f31fbccfa58,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/9608.png,18,13.999245867584198,5152613.09680746,30.7361,0.28143046,-0.57940046,-0.55355588,-26.89460187,-54.76829778,-35.33599619,0,0,191313694.03,2022-03-27T01:55:00Z,false,2022-03-27T01:56:31.794Z,2022-03-27T01:56:31.794Z,0
623fc45117f99988906aa35c,KNL Ecosystem,KNLC,0x5ba4d3e350acf0ca8d27a1052e55609998bef947,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/5129.png,18,0,,,,,,,,,,,,2022-03-27T01:56:33.715Z,false,2022-03-27T01:56:33.829Z,2022-03-27T01:56:33.829Z,0
623fc45517f99988906aa360,CWallet,CW,0xd55236d48606c295adebf129dad04fc74bfaa708,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/11314.png,18,0.03460799740162452,3309.45068326,442.349,0.00023091,2.36673969,-8.37835257,7.65432846,-40.30940268,-64.36982018,0,0,0,2022-03-27T01:55:00Z,false,2022-03-27T01:56:37.528Z,2022-03-27T01:56:37.528Z,0
623fc46017f99988906aa365,DFX Finance,DFX,0x888888435fde8e7d4c54cab67f206e4199454c60,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/8666.png,18,0.37883095082530543,80368.25816544,-8.5552,0.4258493,5.87705002,3.76941868,-2.95275382,-39.02581917,-71.57106136,0,0,37883095.08,2022-03-27T01:55:00Z,false,2022-03-27T01:56:48.048Z,2022-03-27T01:56:48.048Z,0
623fc46217f99988906aa368,BlockchainSpace,GUILD,0x83e9f223e1edb3486f876ee888d76bfba26c475a,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/15664.png,18,0.18803203603783106,128415.67482252,19.2406,-0.07106896,-2.26122735,-2.73414991,-24.705202,-42.97674367,-54.90934448,0,0,188032036.04,2022-03-27T01:55:00Z,false,2022-03-27T01:56:50.293Z,2022-03-27T01:56:50.293Z,0
623fc46717f99988906aa36c,Krause,KRAUSE,0x9f6f91078a5072a8b54695dafa2374ab3ccd603b,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/15310.png,18,0.7122813538415661,1254.128329,-82.54,0.26898009,-28.38516888,-12.24048211,44.90497364,45.01270041,-67.04382994,0,0,0,2022-03-27T01:55:00Z,false,2022-03-27T01:56:55.005Z,2022-03-27T01:56:55.005Z,0
623fc46817f99988906aa36f,Eden,EDN,0x89020f0d5c5af4f3407eb5fe185416c457b0e93e,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/3305.png,18,0.005281122730666767,65156.81291892,-27.6675,-0.66501227,-1.13679043,6.89021718,84.83208174,85.9203736,54.36430991,3168673.63840006,0.0002,5281122.73,2022-03-27T01:55:00Z,false,2022-03-27T01:56:56.773Z,2022-03-27T01:56:56.773Z,0
623fc46d17f99988906aa372,Vesper,VSP,0x1b40183efb4dd766f11bda7a7c3ad8982e998421,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/8492.png,18,2.552032415862706,157195.24915426,12.2351,0.16335721,3.77684879,27.37469732,16.62517612,-28.74799133,-37.80015372,22182142.814938832,0,25520324.16,2022-03-27T01:55:00Z,false,2022-03-27T01:57:01.301Z,2022-03-27T01:57:01.301Z,0
623fc47017f99988906aa375,1irstcoin,FST,0x310c93dfc1c5e34cdf51678103f63c41762089cd,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/3840.png,18,0.012710022377821494,4657.39684068,-19.6716,-0.06673804,-34.16709923,-78.26919566,-38.83579335,-90.89773597,-92.10081405,504144.73007368005,0,1271002.24,2022-03-27T01:55:00Z,false,2022-03-27T01:57:04.778Z,2022-03-27T01:57:04.778Z,0
623fc47317f99988906aa378,NYM,NYM,0x525A8F6F3Ba4752868cde25164382BfbaE3990e1,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/17591.png,18,0,,,,,,,,,,,,2022-03-27T01:57:07.241Z,false,2022-03-27T01:57:07.358Z,2022-03-27T01:57:07.358Z,0
623fc47817f99988906aa37b,Tracer DAO,TCR,0x9c4a4204b79dd291d6b6571c5be8bbcd0622f050,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/12341.png,18,0.20780933327483084,1413659.30118568,4.1588,0.12875399,4.92156573,31.42266213,0.67296483,120.34036041,62.68684056,0,0,207809333.27,2022-03-27T01:55:00Z,false,2022-03-27T01:57:12.105Z,2022-03-27T01:57:12.105Z,0
623fc47c17f99988906aa380,Goldfinch,GFI,0xdab396ccf3d84cf2d07c4454e10c8a6f5b008d2b,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/13967.png,18,3.0296984618062424,698164.54007069,-65.9772,-0.69400795,0.63238854,15.67409,45.09898052,-42.06449871,-54.64523261,15367363.785309019,0,346251251.91,2022-03-27T01:56:00Z,false,2022-03-27T01:57:16.341Z,2022-03-27T01:57:16.341Z,0
623fc47e17f99988906aa383,Bao Finance,BAO,0x374cb8c27130e2c9e04f44303f3c8351b9de61c1,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/8168.png,18,0.00014528825374007358,38110.23902298,-48.6661,1.71379322,1.94219017,2.21032703,-7.85074684,-17.95051408,-57.46246011,4949458.108247591,0,81400791.47,2022-03-27T01:56:00Z,false,2022-03-27T01:57:18.386Z,2022-03-27T01:57:18.386Z,0
623fc48017f99988906aa386,WHALE,WHALE,0x9355372396e3F6daF13359B7b607a3374cc638e0,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/6679.png,18,6.027744169389405,520615.01803509,-24.4138,-0.12679692,0.23334066,7.85992072,-4.96201576,-22.4039418,-59.19949014,46424561.03799895,0,60277441.69,2022-03-27T01:56:00Z,false,2022-03-27T01:57:20.186Z,2022-03-27T01:57:20.186Z,0
623fc48317f99988906aa389,Stake DAO,SDT,0x73968b9a57c6e53d41345fd57a6e6ae27d6cdb2f,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/8299.png,18,1.021569729144543,35397.3177237,8.071,-0.93793061,1.08109254,-1.29152797,-5.48312693,-35.09826948,-47.4622602,723888.3963507396,0,42497300.73,2022-03-27T01:56:00Z,false,2022-03-27T01:57:23.599Z,2022-03-27T01:57:23.599Z,0
623fc48617f99988906aa38d,dForce,DF,0x431ad2ff6a9c365805ebad47ee021148d6f7dbe0,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/4758.png,18,0.08130136790561146,1205094.87865006,-13.3559,0.35941911,2.42094352,8.05834935,8.48954957,-20.17891686,-36.55253747,33702423.57732368,0,81296081.45,2022-03-27T01:56:00Z,false,2022-03-27T01:57:26.976Z,2022-03-27T01:57:26.976Z,0
623fc48a17f99988906aa390,PathDAO,PATH,0x2a2550e0a75acec6d811ae3930732f7f3ad67588,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/15588.png,18,0.030083326517910295,12997.9962679,-62.5459,0.22118364,-0.26411712,0.43364154,-20.57993271,-30.07329679,-76.57625929,0,0,30083326.52,2022-03-27T01:56:00Z,false,2022-03-27T01:57:30.095Z,2022-03-27T01:57:30.095Z,0
623fc48c17f99988906aa393,DFBTC,AOM,0x060924fb947e37eee230d0b1a71d9618aec269fc,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/12298.png,18,0.445725730193581,0,0,-0.00155456,0.00023517,-1.99360735,-9.75309875,3.04448389,-47.16309884,0,0,93602403.34,2022-03-27T01:56:00Z,false,2022-03-27T01:57:32.904Z,2022-03-27T01:57:32.904Z,0
623fc49017f99988906aa396,B.Protocol,BPRO,0xbbbbbbb5aa847a2003fbc6b5c16df0bd1e725f61,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/10556.png,18,3.934315739057015,127469.33905924,40.7984,0.15434135,-1.03697522,-2.00230172,-28.02225815,-32.17166593,-33.67301726,0,0,39343157.39,2022-03-27T01:56:00Z,false,2022-03-27T01:57:36.052Z,2022-03-27T01:57:36.052Z,0
623fc49317f99988906aa399,yAxis,YAXIS,0x0ada190c81b814548ddc2f6adc4a689ce7c1fe73,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/7222.png,18,0.2566512968745173,5482.66588025,-22.411,0.26918072,-1.88777415,-24.62125591,-44.6523921,-75.02158383,-71.76961574,239172.4188866223,0,2823164.27,2022-03-27T01:56:00Z,false,2022-03-27T01:57:39.635Z,2022-03-27T01:57:39.635Z,0
623fc49617f99988906aa39d,FIATUM,FIAT,0x88cD0EA6D4b01ABb82De1361323F5D4e6FabB80B,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/13253.png,18,0,,,,,,,,,,,,2022-03-27T01:57:42.828Z,false,2022-03-27T01:57:42.948Z,2022-03-27T01:57:42.948Z,0
623fc49817f99988906aa3a0,Indexed Finance,NDX,0x86772b1409b61c639eaac9ba0acfbb6e238e5f83,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/8260.png,18,1.2767688453627137,2941.23109646,-76.0866,0.26918072,4.73795328,31.61543059,-14.21018717,179.8567381,47.63434206,1091383.285784893,0,12767688.45,2022-03-27T01:56:00Z,false,2022-03-27T01:57:44.712Z,2022-03-27T01:57:44.712Z,0
623fc49b17f99988906aa3a5,Premia,PREMIA,0x6399C842dD2bE3dE30BF99Bc7D1bBF6Fa3650E70,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/8476.png,18,1.8578538483675497,867405.14089296,-29.7696,0.10235024,-0.95372276,46.13353563,25.85551055,-17.37654684,-43.29987779,0,0,185785384.84,2022-03-27T01:56:00Z,false,2022-03-27T01:57:47.946Z,2022-03-27T01:57:47.946Z,0
623fc49e17f99988906aa3a8,Giveth,GIV,0x900db999074d9277c5da2a43f252d74366230da0,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/17207.png,18,0.3922040227755963,12522.13621803,47.371,0.42121284,10.27217814,0.69998459,-3.39064539,-12.40370843,-45.0540119,0,0,392204022.78,2022-03-27T01:56:00Z,false,2022-03-27T01:57:50.250Z,2022-03-27T01:57:50.250Z,0
623fc4a017f99988906aa3ab,Juicebox,JBX,0x3abf2a4f8452ccc2cf7b4c1e4663147600646f66,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/15456.png,18,0.008691748724765781,211960.95618275,-24.2814,0.26122008,14.18634676,32.10994925,0.0677073,113.09966399,-29.24336938,0,0,10206497.13,2022-03-27T01:56:00Z,false,2022-03-27T01:57:52.019Z,2022-03-27T01:57:52.019Z,0
623fc4a217f99988906aa3ae,FairGame,FAIR,0x9b20dabcec77f6289113e61893f7beefaeb1990a,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/2366.png,18,0.0037125677554845616,738628.63737263,-51.4708,0.4314563,0.70579992,3.41084824,-5.29441568,-6.84203967,-82.35695548,3564065.045265179,0.0002,4455081.31,2022-03-27T01:56:00Z,false,2022-03-27T01:57:54.082Z,2022-03-27T01:57:54.082Z,0
623fc4a517f99988906aa3b1,Ruler Protocol,RULER,0x2aECCB42482cc64E087b6D2e5Da39f5A7A7001f8,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/8698.png,18,0.40920305770282,608.55020636,-89.5668,0.08229517,-5.79308682,-35.13104187,-98.14326533,-98.23694187,-98.27909426,1530.010232750844,0,409203.06,2021-09-17T15:08:06Z,false,2022-03-27T01:57:57.217Z,2022-03-27T01:57:57.217Z,0
623fc4aa17f99988906aa3b5,Adventure Gold,AGLD,0x32353a6c91143bfd6c7d363b546e62a9a2489a20,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/11568.png,18,1.698914462387357,12590757.75868426,-32.8751,0.29794712,2.63308124,18.18185851,35.44702379,107.44419141,-26.30466764,119212829.52463531,0.0059,119212829.52,2022-03-27T01:56:00Z,false,2022-03-27T01:58:02.510Z,2022-03-27T01:58:02.510Z,0
623fc4ad17f99988906aa3b8,MetaGaming Guild,MGG,0x7237c0b30b1355f1b76355582f182f6f04b08740,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/14888.png,18,0.062214044448672505,46281.7711235,-53.5906,0.00507719,0.74431909,6.07230327,9.04283093,-59.3527024,-59.3527024,0,0,62214044.45,2022-03-27T01:56:00Z,false,2022-03-27T01:58:05.112Z,2022-03-27T01:58:05.112Z,0
623fc4b017f99988906aa3bc,Litentry,LIT,0xb59490ab09a0f526cc7305822ac65f2ab12f9723,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/6833.png,18,1.44436935853742,10328535.85990722,-23.1803,0.9407815,6.56424043,13.14048762,16.97779051,-4.58244235,-57.77030513,50363384.95111855,0.0025,144436935.85,2022-03-27T01:56:00Z,false,2022-03-27T01:58:08.375Z,2022-03-27T01:58:08.375Z,0
623fc4b217f99988906aa3bf,Axl Inu,AXL,0x25b24b3c47918b7962b3e49c4f468367f73cc0e0,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/15853.png,18,0.0003299919415432695,801361.14092299,14.6139,-0.69028321,7.25386267,15.69997913,16.03550868,-22.77501595,-91.3729118,0,0,32999194.15,2022-03-27T01:56:00Z,false,2022-03-27T01:58:10.689Z,2022-03-27T01:58:10.689Z,0
623fc4b617f99988906aa3c2,Dfyn Network,DFYN,0x9695e0114e12c0d3a3636fab5a18e6b737529023,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/9511.png,18,0.09161775644588292,664193.49656401,-18.9367,-0.00625021,-2.55856808,0.03072182,4.09757787,-48.22534024,-58.71293887,8842874.756777618,0,22904439.11,2022-03-27T01:57:00Z,false,2022-03-27T01:58:14.275Z,2022-03-27T01:58:14.275Z,0
623fc4b817f99988906aa3c6,APY.Finance,APY,0x95a4492F028aa1fd432Ea71146b433E7B4446611,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/7227.png,18,0.1339908165887871,94007.68757565,-25.3867,0.60678602,2.05429482,14.10079407,40.87412943,-14.10495985,-57.20345912,8002714.908748992,0,13399081.66,2022-03-27T01:57:00Z,false,2022-03-27T01:58:16.829Z,2022-03-27T01:58:16.829Z,0
623fc4bc17f99988906aa3c9,Opium,OPIUM,0x888888888889c00c67689029d7856aac1065ec11,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/7230.png,18,0.5296186900499199,78280.22099784,-12.247,0.19059696,-0.48822187,-1.46217028,-11.60265115,-50.39200977,-69.58876818,2203851.411510487,0.0001,52961869,2022-03-27T01:57:00Z,false,2022-03-27T01:58:20.638Z,2022-03-27T01:58:20.638Z,0
623fc4c017f99988906aa3cc,ShineDAO,SHN,0x1c7ede23b1361acc098a1e357c9085d131b34a01,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/14857.png,18,0.0071534840693829906,0,0,0.26832085,1.53695752,-3.52784125,-13.59061378,-22.65735971,-51.42554168,0,0,715348.41,2022-03-27T01:57:00Z,false,2022-03-27T01:58:24.205Z,2022-03-27T01:58:24.205Z,0
623fc4c317f99988906aa3cf,DeversiFi,DVF,0xdddddd4301a082e62e84e43f474f044423921918,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/10759.png,18,4.842857995088877,1828672.94587547,6.0387,-0.11824647,-1.75447029,-5.75746946,-15.37635307,-18.86153388,-37.39506029,116941207.27474697,0,484285799.51,2022-03-27T01:57:00Z,false,2022-03-27T01:58:27.222Z,2022-03-27T01:58:27.222Z,0
623fc4c717f99988906aa3d3,KeeperDAO,ROOK,0xfa5047c9c78b8877af97bdcb85db743fd7313d4a,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/7678.png,18,118.89283783828259,214836.64931948,-69.691,0.04298624,1.10841949,1.1264177,42.67691693,13.94253322,-38.33380238,73432538.19217896,0,178339256.76,2022-03-27T01:57:00Z,false,2022-03-27T01:58:31.592Z,2022-03-27T01:58:31.592Z,0
623fc4ca17f99988906aa3d7,Avocado DAO Token,AVG,0xa41f142b6eb2b164f8164cae0716892ce02f311f,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/16543.png,18,0.7044564955681606,410801.4164943,98.7033,-0.22421983,-4.85053515,9.43334602,11.42590388,-19.61051935,-32.73783643,0,0,704456495.57,2022-03-27T01:57:00Z,false,2022-03-27T01:58:34.793Z,2022-03-27T01:58:34.793Z,0
623fc4ce17f99988906aa3db,DexKit,KIT,0x7866e48c74cbfb8183cd1a929cd9b95a7a5cb4f4,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/7739.png,18,0.7644223951477206,661.45038595,-58.9089,0.26832085,1.71381113,6.40185397,6.33921319,7.48656915,-35.47552887,610695.5226387237,0,7644223.95,2022-03-27T01:57:00Z,false,2022-03-27T01:58:38.254Z,2022-03-27T01:58:38.254Z,0
623fc4d317f99988906aa3de,Liquid Swap,LQD,0x7fe8dac51394157811c71bbf74c133a224a9ff44,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/17798.png,18,0.005256684105356637,100.09952999,0,0.26832085,1.39175057,-7.53821389,-4.89581842,-90.8343585,-90.8343585,0,0,0,2022-03-27T01:57:00Z,false,2022-03-27T01:58:43.623Z,2022-03-27T01:58:43.623Z,0
623fc4d917f99988906aa3e4,Pantos,PAN,0x536381a8628dbcc8c70ac9a30a7258442eab4c92,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/5924.png,18,0.14189772555015878,1945.89949458,-97.9421,0,0.04707212,6.77585271,19.87841892,20.30346426,23.26700481,0,0,141897725.55,2022-03-27T01:57:00Z,false,2022-03-27T01:58:49.529Z,2022-03-27T01:58:49.529Z,0
623fc4df17f99988906aa3e9,Rotten,ROT,0xD04785C4d8195e4A54d9dEc3a9043872875ae9E2,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/7164.png,18,0.002468368720434228,0,0,0.60555821,3.57134588,-13.79692172,16.119579,-16.19755266,-6.8143904,307281.00156193,0,307281,2021-11-21T18:22:12Z,false,2022-03-27T01:58:55.803Z,2022-03-27T01:58:55.803Z,0
623fc4e817f99988906aa3ee,UniWhales,UWL,0xdbdd6f355a37b94e6c7d32fef548e98a280b8df5,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/7727.png,18,0.6724669460495506,0,-100,0.26832085,1.53695752,12.24460208,17.09570286,17.52553412,-33.48886777,0,0,6724669.46,2022-03-27T01:57:00Z,false,2022-03-27T01:59:04.282Z,2022-03-27T01:59:04.282Z,0
623fc4ea17f99988906aa3f1,Pendle,PENDLE,0x808507121b80c02388fad14726482e061b8da827,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/9481.png,18,0.1620056531071201,512043.57362268,-44.9023,-0.17912649,0.37065508,-7.58357238,-16.05589876,-45.27890232,-42.34680139,17609011.990549527,0,40673321.36,2022-03-27T01:57:00Z,false,2022-03-27T01:59:06.021Z,2022-03-27T01:59:06.021Z,0
623fc4ec17f99988906aa3f4,Daneel,DAN,0x9b70740e708a083c6ff38df52297020f5dfaa5ee,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/2656.png,18,0.0008506187904,0,0,0.75613908,5.17398928,9.44229977,0,0,0,17218.530076803763,0,0,2020-10-23T03:17:36Z,false,2022-03-27T01:59:08.259Z,2022-03-27T01:59:08.259Z,0
623fc4ee17f99988906aa3f7,Creator Cabins,CABIN,0x1934e252f840aa98dfce2b6205b3e45c41aef830,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/18317.png,18,15.195390847954368,0,0,0,0,0,12.65995518,3.81098466,3.81098466,0,0,15195390.85,2022-03-26T18:31:00Z,false,2022-03-27T01:59:10.517Z,2022-03-27T01:59:10.517Z,0
623fc4f017f99988906aa3fa,Muse,MUSE,0xb6ca7399b4f9ca56fc27cbff44f4d2e4eef1fc81,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/7805.png,18,25.094815043850108,279739.18054754,270.465,0.10328886,5.26398219,22.72820198,27.79909954,4.72563139,-4.54526978,12762068.569810148,0,12762068.57,2022-03-27T01:57:00Z,false,2022-03-27T01:59:12.679Z,2022-03-27T01:59:12.679Z,0
